Molcode   Qmax   Concentration   Correlations 
AnilineBenzoquinone  6.206  0.5  -0.05471 -0.23579 0.04513 0.06039 -0.02028 -0.01436 0.00750 0.00308 -0.00249 -0.00055 0.00077 0.00006 -0.00022 0.00001 0.00006
AnilineBenzoquinone  7.122  0.5  -0.16827 -0.39202 0.14259 0.08447 -0.06271 -0.01070 0.02137 -0.00180 -0.00601 0.00195 0.00135 -0.00090 -0.00019 0.00032 -0.00002
AnilineBenzoquinone  7.028  0.5  0.06222 -0.10916 -0.02089 0.01018 0.00371 -0.00073 -0.00053 0.00002 0.00006 0.00001 -0.00001 -0.00000 0.00000 0.00000 -0.00000
AnilineBenzoquinone  6.488  0.5  0.05017 -0.24649 -0.03601 0.05625 0.01417 -0.01226 -0.00462 0.00252 0.00136 -0.00048 -0.00038 0.00008 0.00010 -0.00001 -0.00002
AnilineBenzoquinone  6.931  0.5  -0.03295 -0.46224 0.04649 0.21494 -0.03632 -0.09896 0.02376 0.04509 -0.01423 -0.02032 0.00807 0.00905 -0.00441 -0.00397 0.00235
AnilineBenzoquinone_R  6.595  0.5  0.09915 -0.32037 -0.14514 0.12295 0.11102 -0.03097 -0.06643 -0.00348 0.03330 0.01156 -0.01381 -0.01002 0.00420 0.00641 -0.00029
AnilineBenzoquinone_R  7.762  0.5  0.12994 -0.17878 -0.05487 0.01672 0.01169 -0.00028 -0.00185 -0.00032 0.00022 0.00009 -0.00002 -0.00002 -0.00000 0.00000 0.00000
AnilineBenzoquinone_R  7.789  0.5  0.19888 -0.26100 -0.23799 0.00167 0.11854 0.06261 -0.02509 -0.04438 -0.01134 0.01587 0.01410 -0.00030 -0.00713 -0.00367 0.00156
AnilineBenzoquinone_R  7.503  0.5  -0.09853 -0.60006 0.15619 0.29613 -0.13497 -0.13619 0.09606 0.05679 -0.06147 -0.02000 0.03652 0.00449 -0.02043 0.00110 0.01081
AnilineBenzoquinone_R  6.287  0.5  0.43947 -0.26071 -0.45671 -0.22082 0.07909 0.18773 0.10655 -0.01982 -0.07583 -0.04985 0.00252 0.03005 0.02275 0.00141 -0.01165
AnilineBenzoquinone_R  7.264  0.5  0.01859 -0.38439 -0.01844 0.12665 0.01015 -0.04160 -0.00469 0.01362 0.00199 -0.00444 -0.00080 0.00145 0.00031 -0.00047 -0.00012
AnilineBenzoquinone_R  6.813  0.5  0.28895 -0.19269 -0.17005 -0.02852 0.03261 0.02325 0.00220 -0.00527 -0.00310 -0.00004 0.00082 0.00040 -0.00003 -0.00012 -0.00005
AnilineBenzoquinone_R  6.732  0.5  0.09003 -0.08883 -0.02524 0.00474 0.00347 0.00013 -0.00034 -0.00007 0.00002 0.00001 -0.00000 -0.00000 -0.00000 0.00000 0.00000
AnilineBenzoquinone_R  7.494  0.5  -0.07060 -0.13289 0.02354 0.01264 -0.00419 -0.00098 0.00060 0.00004 -0.00007 0.00000 0.00001 -0.00000 -0.00000 0.00000 0.00000
AnilineBenzoquinone_R  6.564  0.5  -0.08260 -0.08585 0.02838 0.00519 -0.00473 0.00031 0.00054 -0.00015 -0.00004 0.00003 -0.00000 -0.00000 0.00000 0.00000 -0.00000
AnilineBenzoquinone_R  7.402  0.5  0.08535 -0.07487 -0.02211 0.00324 0.00275 0.00019 -0.00023 -0.00006 0.00001 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000
AnilineBenzoquinone_R  6.469  0.5  -0.31248 -0.53304 0.41318 0.07925 -0.25041 0.07761 0.09233 -0.08367 -0.00800 0.04690 -0.01806 -0.01563 0.01670 0.00015 -0.00868
AnilineBenzoquinone_R  7.062  0.5  0.01447 -0.32763 -0.01901 0.14288 0.01385 -0.06209 -0.00847 0.02689 0.00475 -0.01160 -0.00253 0.00499 0.00130 -0.00214 -0.00065
AnilineBenzoquinone_R  7.306  0.5  0.09855 -0.35515 -0.08095 0.08776 0.03592 -0.01930 -0.01300 0.00348 0.00418 -0.00035 -0.00123 -0.00008 0.00033 0.00007 -0.00008
AnilineCymene  7.388  0.5  -0.11881 -0.07371 0.03919 -0.00155 -0.00505 0.00176 0.00018 -0.00030 0.00007 0.00002 -0.00002 0.00000 0.00000 -0.00000 -0.00000
AnilineCymene  7.388  0.5  -0.11026 -0.23314 0.06797 0.03784 -0.02192 -0.00409 0.00554 -0.00016 -0.00117 0.00026 0.00021 -0.00009 -0.00003 0.00003 0.00000
AnilineCymene  7.981  0.5  0.09483 -0.11355 -0.03249 0.00832 0.00558 -0.00003 -0.00070 -0.00012 0.00007 0.00003 -0.00000 -0.00000 -0.00000 0.00000 0.00000
AnilineCymene  7.752  0.5  -0.08765 -0.13470 0.03884 0.01425 -0.00881 -0.00064 0.00152 -0.00018 -0.00021 0.00007 0.00002 -0.00001 -0.00000 0.00000 -0.00000
AnilineCymene  6.721  0.5  -0.27856 -0.35125 0.26110 0.01697 -0.10623 0.04070 0.02210 -0.02519 0.00282 0.00827 -0.00473 -0.00103 0.00225 -0.00061 -0.00058
AnilineCymene  7.121  0.5  0.12521 -0.08847 -0.03263 0.00188 0.00379 0.00065 -0.00025 -0.00012 -0.00000 0.00001 0.00000 -0.00000 -0.00000 -0.00000 0.00000
AnilineCymene  6.873  0.5  0.17980 -0.08822 -0.05374 -0.00579 0.00540 0.00258 0.00012 -0.00031 -0.00012 0.00000 0.00002 0.00001 -0.00000 -0.00000 -0.00000
AnilineCymene  7.854  0.5  -0.01644 -0.58636 0.03219 0.38189 -0.03500 -0.24821 0.03195 0.16098 -0.02676 -0.10419 0.02129 0.06729 -0.01637 -0.04336 0.01228
AnilineCymene  6.140  0.5  0.07734 -0.69389 -0.11142 0.32395 0.08846 -0.14735 -0.05853 0.06508 0.03526 -0.02774 -0.02002 0.01129 0.01090 -0.00430 -0.00573
AnilineCymene  6.596  0.5  -0.35585 -0.60142 0.50878 0.07862 -0.32724 0.12328 0.12143 -0.13174 -0.00101 0.07483 -0.03776 -0.02287 0.03301 -0.00401 -0.01656
AnilineCymene  7.329  0.5  -0.25658 -0.37060 0.38035 -0.00083 -0.23323 0.14065 0.05880 -0.12176 0.03703 0.05257 -0.05434 0.00035 0.03318 -0.02015 -0.00828
AnilineCymene  7.817  0.5  0.33753 -0.40975 -0.37702 -0.01002 0.17097 0.09613 -0.02854 -0.06023 -0.01886 0.01808 0.01849 0.00144 -0.00788 -0.00489 0.00107
AnilineCymene  7.869  0.5  0.30970 -0.36926 -0.28317 0.00940 0.11000 0.04639 -0.02002 -0.02641 -0.00450 0.00782 0.00523 -0.00055 -0.00220 -0.00079 0.00046
AnilineCymene  6.782  0.5  0.05273 -0.25703 -0.03501 0.05443 0.01276 -0.01105 -0.00386 0.00213 0.00106 -0.00038 -0.00027 0.00006 0.00007 -0.00001 -0.00002
AnilineCymene_R  7.585  0.5  0.13603 -0.04235 -0.03073 -0.00587 0.00152 0.00122 0.00025 -0.00005 -0.00005 -0.00001 0.00000 0.00000 0.00000 -0.00000 -0.00000
AnilineCymene_R  7.224  0.5  0.25936 -0.41143 -0.24367 0.05795 0.10847 0.01902 -0.03186 -0.01849 0.00463 0.00831 0.00139 -0.00247 -0.00140 0.00037 0.00064
AnilineCymene_R  6.428  0.5  -0.02951 -0.28203 0.03659 0.11411 -0.02505 -0.04528 0.01432 0.01759 -0.00747 -0.00667 0.00368 0.00246 -0.00174 -0.00087 0.00080
AnilineCymene_R  7.760  0.5  0.23940 -0.38199 -0.34838 0.03308 0.22163 0.10163 -0.07404 -0.09980 -0.01120 0.05221 0.03504 -0.01138 -0.02669 -0.00791 0.01128
AnilineCymene_R  6.024  0.5  0.08989 -0.36996 -0.11811 0.14273 0.08333 -0.04716 -0.04759 0.01139 0.02392 -0.00015 -0.01086 -0.00221 0.00445 0.00193 -0.00161
AnilineCymene_R  6.460  0.5  0.05755 -0.10045 -0.01715 0.00848 0.00272 -0.00057 -0.00035 0.00002 0.00004 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
AnilineCymene_R  6.764  0.5  -0.04519 -0.11632 0.01975 0.01523 -0.00466 -0.00176 0.00089 0.00016 -0.00015 -0.00001 0.00002 -0.00000 -0.00000 0.00000 0.00000
AnilineCymene_R  6.283  0.5  0.02442 -0.30327 -0.02353 0.09647 0.01256 -0.03042 -0.00562 0.00951 0.00230 -0.00294 -0.00089 0.00090 0.00033 -0.00027 -0.00012
AnilineCymene_R  7.525  0.5  0.14118 -0.04936 -0.04874 -0.01320 0.00297 0.00380 0.00119 -0.00016 -0.00029 -0.00011 0.00001 0.00002 0.00001 0.00000 -0.00000
AnilineCymene_R  6.447  0.5  0.00790 -0.39738 -0.01376 0.23050 0.01331 -0.13358 -0.01082 0.07734 0.00807 -0.04474 -0.00572 0.02585 0.00392 -0.01493 -0.00262
AnilineCymene_R  6.550  0.5  -0.03219 -0.13863 0.01740 0.02385 -0.00516 -0.00392 0.00127 0.00061 -0.00028 -0.00009 0.00006 0.00001 -0.00001 -0.00000 0.00000
AnilineCymene_R  7.255  0.5  0.10167 -0.19433 -0.05307 0.02646 0.01446 -0.00233 -0.00308 -0.00011 0.00055 0.00012 -0.00008 -0.00004 0.00001 0.00001 -0.00000
AnilineCymene_R  6.030  0.5  -0.15797 -0.23370 0.09958 0.02802 -0.03082 0.00170 0.00676 -0.00221 -0.00099 0.00078 0.00002 -0.00019 0.00005 0.00003 -0.00002
AnilineCymene_R  6.631  0.5  -0.13596 -0.40822 0.11861 0.10111 -0.05510 -0.02016 0.02051 0.00221 -0.00663 0.00059 0.00190 -0.00054 -0.00047 0.00025 0.00010
AnilineDichlorobenzene12  7.568  0.5  0.30810 -0.22250 -0.34549 -0.13774 0.09117 0.14810 0.06144 -0.03725 -0.06345 -0.02735 0.01517 0.02716 0.01215 -0.00616 -0.01162
AnilineDichlorobenzene12  6.383  0.5  -0.17228 -0.23181 0.16230 0.01801 -0.06823 0.02210 0.01615 -0.01508 0.00034 0.00549 -0.00245 -0.00102 0.00134 -0.00019 -0.00042
AnilineDichlorobenzene12  6.221  0.5  0.14246 -0.31468 -0.17213 0.07969 0.10383 0.00070 -0.04574 -0.01616 0.01465 0.01223 -0.00225 -0.00620 -0.00115 0.00234 0.00132
AnilineDichlorobenzene12  6.418  0.5  0.20756 -0.09968 -0.06243 -0.00732 0.00616 0.00310 0.00019 -0.00036 -0.00015 -0.00000 0.00002 0.00001 -0.00000 -0.00000 -0.00000
AnilineDichlorobenzene12  7.489  0.5  0.04666 -0.38223 -0.07537 0.19815 0.06693 -0.09908 -0.04938 0.04746 0.03308 -0.02150 -0.02081 0.00898 0.01250 -0.00325 -0.00723
AnilineDichlorobenzene12  7.123  0.5  -0.04741 -0.05969 0.01313 0.00405 -0.00187 -0.00014 0.00020 -0.00002 -0.00002 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000
AnilineDichlorobenzene12  7.831  0.5  0.28381 -0.14440 -0.13576 -0.03082 0.01725 0.01549 0.00333 -0.00205 -0.00177 -0.00036 0.00024 0.00020 0.00004 -0.00003 -0.00002
AnilineDichlorobenzene12  6.463  0.5  -0.19060 -0.34257 0.17775 0.06066 -0.08135 0.00552 0.02637 -0.01051 -0.00570 0.00550 0.00018 -0.00196 0.00058 0.00049 -0.00036
AnilineDichlorobenzene12  7.200  0.5  -0.29665 -0.28811 0.21311 -0.00486 -0.06207 0.02813 0.00659 -0.01130 0.00287 0.00217 -0.00180 0.00012 0.00049 -0.00025 -0.00004
AnilineDichlorobenzene12  7.981  0.5  0.00544 -0.21212 -0.00275 0.03564 0.00077 -0.00598 -0.00018 0.00100 0.00004 -0.00017 -0.00001 0.00003 0.00000 -0.00000 -0.00000
AnilineDichlorobenzene12  7.981  0.5  0.35302 -0.30794 -0.39958 -0.10949 0.13829 0.15325 0.03122 -0.06043 -0.05809 -0.00756 0.02584 0.02174 0.00111 -0.01085 -0.00803
AnilineDichlorobenzene12  6.284  0.5  -0.09751 -0.45355 0.16323 0.22298 -0.14671 -0.09394 0.10675 0.02897 -0.06838 -0.00057 0.03956 -0.00900 -0.02068 0.01007 0.00955
AnilineDichlorobenzene12  7.761  0.5  0.25902 -0.19308 -0.15221 -0.01662 0.03230 0.01851 -0.00027 -0.00494 -0.00210 0.00036 0.00071 0.00022 -0.00009 -0.00010 -0.00002
AnilineDichlorobenzene12  6.387  0.5  -0.02531 -0.18887 0.01145 0.02813 -0.00287 -0.00414 0.00060 0.00060 -0.00012 -0.00009 0.00002 0.00001 -0.00000 -0.00000 0.00000
AnilineDichlorobenzene12_R  7.608  0.5  0.17135 -0.32147 -0.15760 0.06002 0.07195 0.00197 -0.02375 -0.00802 0.00556 0.00444 -0.00051 -0.00166 -0.00034 0.00046 0.00026
AnilineDichlorobenzene12_R  6.078  0.5  -0.03299 -0.13801 0.01207 0.01629 -0.00243 -0.00186 0.00041 0.00021 -0.00006 -0.00002 0.00001 0.00000 -0.00000 -0.00000 0.00000
AnilineDichlorobenzene12_R  6.712  0.5  0.21059 -0.13571 -0.12811 -0.02523 0.02404 0.01924 0.00274 -0.00413 -0.00285 -0.00024 0.00069 0.00042 0.00001 -0.00011 -0.00006
AnilineDichlorobenzene12_R  7.608  0.5  0.34243 -0.27083 -0.26771 -0.04720 0.07016 0.05454 0.00427 -0.01717 -0.01075 0.00035 0.00402 0.00204 -0.00034 -0.00091 -0.00037
AnilineDichlorobenzene12_R  6.050  0.5  -0.04607 -0.13664 0.01291 0.01214 -0.00198 -0.00103 0.00025 0.00008 -0.00003 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000
AnilineDichlorobenzene12_R  7.157  0.5  -0.12660 -0.08153 0.03735 -0.00004 -0.00456 0.00123 0.00023 -0.00021 0.00003 0.00002 -0.00001 0.00000 0.00000 -0.00000 -0.00000
AnilineDichlorobenzene12_R  6.436  0.5  0.09210 -0.06189 -0.02884 0.00011 0.00376 0.00101 -0.00021 -0.00019 -0.00002 0.00002 0.00001 -0.00000 -0.00000 -0.00000 0.00000
AnilineDichlorobenzene12_R  6.421  0.5  0.03302 -0.43787 -0.04085 0.17859 0.02799 -0.07213 -0.01606 0.02884 0.00843 -0.01141 -0.00420 0.00446 0.00201 -0.00172 -0.00094
AnilineDichlorobenzene12_R  6.495  0.5  0.38704 -0.73429 -0.66174 0.12934 0.51426 0.19517 -0.23761 -0.26099 0.01618 0.18373 0.08985 -0.07386 -0.10068 -0.00569 0.06434
AnilineDichlorobenzene12_R  6.185  0.5  0.03875 -0.43831 -0.04937 0.18327 0.03479 -0.07557 -0.02051 0.03070 0.01105 -0.01227 -0.00563 0.00481 0.00276 -0.00185 -0.00132
AnilineDichlorobenzene12_R  7.032  0.5  -0.33150 -0.41543 0.35760 0.00393 -0.16108 0.07973 0.03133 -0.05132 0.01202 0.01675 -0.01382 -0.00046 0.00638 -0.00302 -0.00131
AnilineDichlorobenzene12_R  7.263  0.5  0.15522 -0.12935 -0.07538 0.00021 0.01521 0.00516 -0.00129 -0.00148 -0.00025 0.00021 0.00012 -0.00000 -0.00002 -0.00001 0.00000
AnilineDichlorobenzene12_R  6.264  0.5  -0.08276 -0.20121 0.05245 0.03553 -0.01762 -0.00486 0.00472 0.00027 -0.00109 0.00012 0.00022 -0.00006 -0.00004 0.00002 0.00000
AnilineDichlorobenzene12_R  6.921  0.5  -0.16832 -0.45272 0.15716 0.11316 -0.07704 -0.01979 0.02973 -0.00020 -0.00971 0.00225 0.00268 -0.00134 -0.00058 0.00057 0.00006
AnilineFluorobenzene  6.960  0.5  -0.04726 -0.28852 0.04775 0.09311 -0.02649 -0.02883 0.01219 0.00849 -0.00509 -0.00234 0.00199 0.00058 -0.00074 -0.00012 0.00027
AnilineFluorobenzene  7.439  0.5  -0.06511 -0.12440 0.02176 0.01191 -0.00388 -0.00094 0.00056 0.00004 -0.00007 0.00000 0.00001 -0.00000 -0.00000 0.00000 0.00000
AnilineFluorobenzene  7.756  0.5  0.05342 -0.18058 -0.02556 0.02693 0.00667 -0.00375 -0.00143 0.00047 0.00028 -0.00005 -0.00005 0.00000 0.00001 0.00000 -0.00000
AnilineFluorobenzene  6.104  0.5  -0.07285 -0.46826 0.11128 0.22480 -0.09291 -0.10172 0.06406 0.04256 -0.03984 -0.01576 0.02309 0.00453 -0.01266 -0.00035 0.00661
AnilineFluorobenzene  7.695  0.5  -0.04917 -0.13317 0.02862 0.02269 -0.00894 -0.00329 0.00226 0.00034 -0.00050 0.00000 0.00010 -0.00001 -0.00002 0.00001 0.00000
AnilineFluorobenzene  6.179  0.5  0.37978 -0.24052 -0.24771 -0.05738 0.04681 0.04303 0.00839 -0.00897 -0.00743 -0.00117 0.00170 0.00128 0.00015 -0.00032 -0.00022
AnilineFluorobenzene  6.080  0.5  0.05540 -0.16911 -0.01934 0.01854 0.00369 -0.00191 -0.00058 0.00018 0.00008 -0.00002 -0.00001 0.00000 0.00000 -0.00000 -0.00000
AnilineFluorobenzene  6.994  0.5  0.12250 -0.42050 -0.11273 0.11351 0.05569 -0.02620 -0.02226 0.00440 0.00783 -0.00002 -0.00249 -0.00043 0.00071 0.00026 -0.00018
AnilineFluorobenzene  7.041  0.5  0.20798 -0.24850 -0.27502 -0.03048 0.13822 0.10423 -0.01365 -0.06821 -0.03501 0.01704 0.03073 0.00954 -0.01159 -0.01274 -0.00137
AnilineFluorobenzene  6.419  0.5  -0.09496 -0.21882 0.04378 0.02915 -0.01080 -0.00323 0.00214 0.00023 -0.00037 0.00001 0.00006 -0.00001 -0.00001 0.00000 0.00000
AnilineFluorobenzene  7.226  0.5  0.13984 -0.09773 -0.07607 -0.00899 0.01462 0.00848 0.00010 -0.00202 -0.00089 0.00011 0.00026 0.00009 -0.00003 -0.00003 -0.00001
AnilineFluorobenzene  7.201  0.5  0.14094 -0.19471 -0.13575 0.01680 0.05873 0.01838 -0.01458 -0.01315 0.00000 0.00500 0.00211 -0.00101 -0.00123 -0.00013 0.00041
AnilineFluorobenzene  7.898  0.5  -0.17718 -0.29863 0.14004 0.04600 -0.05456 0.00266 0.01517 -0.00526 -0.00289 0.00239 0.00014 -0.00074 0.00018 0.00016 -0.00010
AnilineFluorobenzene  7.619  0.5  0.24924 -0.06814 -0.05110 -0.01046 0.00192 0.00181 0.00043 -0.00005 -0.00006 -0.00002 0.00000 0.00000 0.00000 -0.00000 -0.00000
AnilineFluorobenzene_R  7.350  0.5  -0.00592 -0.10387 0.00230 0.01343 -0.00050 -0.00173 0.00009 0.00022 -0.00001 -0.00003 0.00000 0.00000 -0.00000 -0.00000 0.00000
AnilineFluorobenzene_R  7.500  0.5  -0.06121 -0.45395 0.08045 0.19151 -0.05812 -0.07795 0.03489 0.03041 -0.01902 -0.01123 0.00974 0.00383 -0.00476 -0.00113 0.00224
AnilineFluorobenzene_R  7.975  0.5  0.09144 -0.26977 -0.09481 0.07627 0.05184 -0.01585 -0.02244 0.00063 0.00829 0.00167 -0.00263 -0.00120 0.00068 0.00059 -0.00011
AnilineFluorobenzene_R  7.064  0.5  0.11296 -0.24457 -0.10302 0.05250 0.04797 -0.00430 -0.01690 -0.00315 0.00470 0.00230 -0.00092 -0.00100 0.00003 0.00034 0.00008
AnilineFluorobenzene_R  7.424  0.5  -0.01868 -0.17194 0.00703 0.02140 -0.00146 -0.00265 0.00026 0.00033 -0.00004 -0.00004 0.00001 0.00000 -0.00000 -0.00000 0.00000
AnilineFluorobenzene_R  6.084  0.5  0.06212 -0.14745 -0.01950 0.01410 0.00332 -0.00122 -0.00046 0.00009 0.00006 -0.00000 -0.00001 -0.00000 0.00000 0.00000 -0.00000
AnilineFluorobenzene_R  6.384  0.5  0.17275 -0.12860 -0.06948 -0.00042 0.01149 0.00370 -0.00076 -0.00086 -0.00014 0.00010 0.00005 0.00000 -0.00001 -0.00000 0.00000
AnilineFluorobenzene_R  6.670  0.5  0.14056 -0.06749 -0.03115 -0.00160 0.00259 0.00083 -0.00003 -0.00009 -0.00002 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000
AnilineFluorobenzene_R  6.860  0.5  0.18514 -0.05849 -0.04685 -0.01009 0.00238 0.00224 0.00054 -0.00009 -0.00011 -0.00003 0.00000 0.00001 0.00000 -0.00000 -0.00000
AnilineFluorobenzene_R  6.975  0.5  -0.07718 -0.58992 0.13637 0.33120 -0.13210 -0.17744 0.10600 0.08967 -0.07699 -0.04173 0.05234 0.01689 -0.03382 -0.00490 0.02094
AnilineFluorobenzene_R  6.815  0.5  0.21503 -0.07969 -0.07678 -0.01998 0.00535 0.00620 0.00182 -0.00034 -0.00050 -0.00016 0.00002 0.00004 0.00001 -0.00000 -0.00000
AnilineFluorobenzene_R  6.597  0.5  -0.15922 -0.13408 0.04802 0.00509 -0.00672 0.00088 0.00059 -0.00023 -0.00002 0.00003 -0.00000 -0.00000 0.00000 0.00000 -0.00000
AnilineFluorobenzene_R  6.314  0.5  -0.08800 -0.05738 0.02429 0.00040 -0.00284 0.00067 0.00015 -0.00011 0.00001 0.00001 -0.00000 -0.00000 0.00000 -0.00000 -0.00000
AnilineFluorobenzene_R  7.110  0.5  0.20060 -0.07410 -0.04324 -0.00557 0.00275 0.00141 0.00015 -0.00010 -0.00005 -0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000
AnilineHydroxyquinoline  6.737  0.5  -0.13327 -0.38194 0.23105 0.15050 -0.20308 -0.01607 0.13364 -0.04150 -0.06785 0.05223 0.02242 -0.04143 0.00192 0.02526 -0.01095
AnilineHydroxyquinoline  6.155  0.5  0.24275 -0.46510 -0.25614 0.09348 0.13270 0.00934 -0.04874 -0.02054 0.01198 0.01219 -0.00047 -0.00494 -0.00153 0.00141 0.00108
AnilineHydroxyquinoline  6.726  0.5  0.31737 -0.47764 -0.50806 0.00011 0.33694 0.20989 -0.09263 -0.19689 -0.06127 0.09237 0.09818 -0.00006 -0.06514 -0.04055 0.01792
AnilineHydroxyquinoline  7.017  0.5  -0.04010 -0.15700 0.01416 0.01782 -0.00275 -0.00195 0.00044 0.00021 -0.00007 -0.00002 0.00001 0.00000 -0.00000 -0.00000 0.00000
AnilineHydroxyquinoline  7.978  0.5  0.13998 -0.07488 -0.04542 -0.00430 0.00517 0.00236 0.00004 -0.00033 -0.00012 0.00001 0.00002 0.00001 -0.00000 -0.00000 -0.00000
AnilineHydroxyquinoline  7.079  0.5  -0.09023 -0.13790 0.02648 0.01090 -0.00409 -0.00061 0.00050 0.00000 -0.00005 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000
AnilineHydroxyquinoline  7.711  0.5  -0.03222 -0.05294 0.00855 0.00398 -0.00121 -0.00024 0.00014 0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
AnilineHydroxyquinoline  7.780  0.5  0.21736 -0.37009 -0.20816 0.06029 0.09615 0.01201 -0.03042 -0.01500 0.00570 0.00740 0.00055 -0.00248 -0.00107 0.00052 0.00057
AnilineHydroxyquinoline  7.929  0.5  0.08948 -0.10619 -0.03976 0.00836 0.00857 0.00062 -0.00128 -0.00040 0.00012 0.00009 0.00000 -0.00002 -0.00000 0.00000 0.00000
AnilineHydroxyquinoline  6.588  0.5  -0.11684 -0.24435 0.09505 0.04762 -0.03962 -0.00402 0.01257 -0.00196 -0.00318 0.00137 0.00059 -0.00055 -0.00004 0.00017 -0.00003
AnilineHydroxyquinoline  6.077  0.5  0.10004 -0.28008 -0.11478 0.08327 0.06864 -0.01561 -0.03199 -0.00214 0.01242 0.00416 -0.00394 -0.00273 0.00088 0.00134 -0.00000
AnilineHydroxyquinoline  6.845  0.5  0.07627 -0.22568 -0.03742 0.03372 0.00995 -0.00456 -0.00216 0.00053 0.00042 -0.00004 -0.00008 -0.00000 0.00001 0.00000 -0.00000
AnilineHydroxyquinoline  7.612  0.5  -0.15437 -0.18377 0.06601 0.01443 -0.01378 0.00080 0.00202 -0.00058 -0.00019 0.00014 -0.00000 -0.00002 0.00000 0.00000 -0.00000
AnilineHydroxyquinoline  7.242  0.5  0.06757 -0.20822 -0.02859 0.02735 0.00659 -0.00334 -0.00125 0.00037 0.00021 -0.00003 -0.00003 0.00000 0.00000 0.00000 -0.00000
AnilineHydroxyquinoline_R  6.443  0.5  0.07861 -0.28592 -0.08380 0.08902 0.04790 -0.02353 -0.02213 0.00440 0.00898 0.00011 -0.00328 -0.00067 0.00108 0.00045 -0.00031
AnilineHydroxyquinoline_R  7.086  0.5  0.01875 -0.25841 -0.01466 0.06694 0.00636 -0.01724 -0.00231 0.00442 0.00077 -0.00112 -0.00024 0.00028 0.00007 -0.00007 -0.00002
AnilineHydroxyquinoline_R  7.453  0.5  -0.03376 -0.16828 0.01935 0.03100 -0.00610 -0.00552 0.00160 0.00094 -0.00038 -0.00015 0.00009 0.00002 -0.00002 -0.00000 0.00000
AnilineHydroxyquinoline_R  7.388  0.5  -0.01342 -0.23890 0.01104 0.06526 -0.00504 -0.01776 0.00193 0.00482 -0.00068 -0.00130 0.00023 0.00035 -0.00007 -0.00009 0.00002
AnilineHydroxyquinoline_R  6.148  0.5  0.13392 -0.05645 -0.03703 -0.00531 0.00305 0.00175 0.00020 -0.00016 -0.00008 -0.00001 0.00001 0.00000 0.00000 -0.00000 -0.00000
AnilineHydroxyquinoline_R  7.142  0.5  0.37893 -0.26445 -0.34820 -0.11179 0.08368 0.10650 0.03292 -0.02644 -0.03256 -0.00968 0.00834 0.00995 0.00284 -0.00263 -0.00304
AnilineHydroxyquinoline_R  7.300  0.5  0.42134 -0.37606 -0.55785 -0.18869 0.21101 0.28256 0.08247 -0.11695 -0.14249 -0.03486 0.06414 0.07154 0.01404 -0.03487 -0.03575
AnilineHydroxyquinoline_R  7.220  0.5  -0.24819 -0.42151 0.35783 0.05575 -0.23216 0.08764 0.08697 -0.09455 -0.00085 0.05421 -0.02738 -0.01675 0.02418 -0.00291 -0.01226
AnilineHydroxyquinoline_R  7.291  0.5  -0.06278 -0.09714 0.02021 0.00829 -0.00341 -0.00048 0.00045 -0.00001 -0.00005 0.00001 0.00000 -0.00000 -0.00000 0.00000 0.00000
AnilineHydroxyquinoline_R  6.322  0.5  0.16541 -0.34436 -0.16031 0.07382 0.07835 -0.00279 -0.02843 -0.00744 0.00781 0.00494 -0.00129 -0.00212 -0.00017 0.00070 0.00027
AnilineHydroxyquinoline_R  7.628  0.5  -0.02326 -0.11297 0.00767 0.01215 -0.00140 -0.00128 0.00021 0.00013 -0.00003 -0.00001 0.00000 0.00000 -0.00000 -0.00000 0.00000
AnilineHydroxyquinoline_R  6.118  0.5  0.15016 -0.32512 -0.17895 0.07997 0.10617 0.00197 -0.04578 -0.01681 0.01418 0.01229 -0.00193 -0.00605 -0.00126 0.00221 0.00132
AnilineHydroxyquinoline_R  7.822  0.5  0.18630 -0.12540 -0.11741 -0.02193 0.02349 0.01819 0.00221 -0.00424 -0.00277 -0.00014 0.00074 0.00041 -0.00001 -0.00013 -0.00006
AnilineHydroxyquinoline_R  7.528  0.5  0.06422 -0.41823 -0.10070 0.20612 0.08631 -0.09574 -0.06109 0.04113 0.03900 -0.01564 -0.02320 0.00461 0.01306 -0.00037 -0.00700
AnilineNapthalene  6.118  0.5  -0.11388 -0.06813 0.03250 -0.00075 -0.00371 0.00111 0.00014 -0.00017 0.00003 0.00001 -0.00001 0.00000 0.00000 -0.00000 -0.00000
AnilineNapthalene  7.599  0.5  0.07513 -0.16386 -0.04916 0.02825 0.01683 -0.00325 -0.00451 -0.00013 0.00102 0.00023 -0.00019 -0.00009 0.00003 0.00003 -0.00000
AnilineNapthalene  6.191  0.5  0.18091 -0.11536 -0.13506 -0.03806 0.02690 0.02998 0.00797 -0.00625 -0.00665 -0.00166 0.00145 0.00147 0.00034 -0.00034 -0.00033
